,srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan11,label_scan44,label_nerisbotnet,label_blacklist,label_anomaly_udpscan,label_anomaly_sshscan,label_anomaly_spam,outcome.multiclass
2016-07-27 14:18:00,5,93381,0,26,93360,0,834,0,0,0,0,0,0,0,372,87,42,943,10867,0,0,0,12633,0,744,0,146,5,256,136,0,10079,453,0,11,0,18,0,0,130,1,9,2,0,0,0,1,0,398,3,0,38,0,2,105,37851,30201,25334,256,12,0,0,1,64,2,0,341,119,884,1098,11497,0,0,1,12952,1,690,0,204,16,250,315,0,10547,7232,0,10,0,21,0,0,119,4,6,2,1,0,0,1,0,203,2,0,41,0,2,124,47070,22805,23511,67125,25409,752,0,100,0,82958,45101,7899,50822,38688,75980,151,17255,49334,36705,5588,1554,205,40415,24386,22750,4616,1219,93129,0,0,0,0,237,0,0,20,6
2016-07-27 14:19:00,0,97792,0,16,97776,0,988,1,0,0,0,0,0,1,380,90,59,957,10654,0,0,0,14573,0,610,0,177,6,320,153,0,10489,525,0,9,0,9,0,0,74,0,6,4,1,0,0,0,0,394,0,1,50,1,3,58,40162,31598,26032,329,13,0,0,0,66,1,1,363,114,1257,984,10975,1,0,0,15050,0,583,0,241,14,323,317,0,10564,7279,0,9,0,12,2,0,82,0,5,4,0,0,0,0,0,200,0,1,62,0,3,69,49037,23949,24806,71314,25471,905,0,102,0,86869,48315,8655,53674,41059,79903,207,17682,50637,39380,6000,1504,271,40875,27591,23387,4727,1212,97472,0,0,0,0,320,0,0,0,0
2016-07-27 14:20:00,4,97221,0,27,97198,0,976,0,0,0,0,0,0,3,362,65,27,689,11577,0,0,0,14124,0,719,0,169,8,239,125,0,10051,586,0,9,0,14,0,0,118,1,6,2,1,2,1,0,1,468,0,1,50,0,2,51,39956,31125,26144,267,12,0,0,0,80,1,3,366,100,529,784,11819,1,0,1,14644,1,666,0,231,13,247,357,0,10461,7343,0,9,0,20,1,0,117,2,6,2,0,1,1,0,1,239,0,0,60,0,3,80,48482,23896,24847,68523,27708,908,0,86,0,87057,46349,8156,51119,39961,78889,156,18180,52208,37886,5385,1519,227,42580,26493,22618,4382,1152,96954,0,0,0,0,271,0,0,0,0
2016-07-27 14:21:00,1,96149,0,25,96125,0,873,2,0,0,0,0,0,0,278,78,31,864,12303,0,0,0,12938,0,662,0,154,7,318,144,0,10259,542,0,7,0,7,0,0,97,0,15,8,0,1,2,0,0,441,0,1,56,0,2,58,39676,31197,25277,307,13,1,0,0,72,1,0,288,109,545,970,12708,1,1,1,13260,0,603,0,207,13,324,362,0,10715,7313,0,10,0,12,1,1,93,0,7,6,0,1,2,0,0,224,2,0,57,0,3,88,48342,23563,24245,65904,29362,788,0,96,0,85833,44542,8285,49374,37151,78612,170,17368,53395,35806,5292,1438,219,43440,24489,22842,4213,1166,95874,0,0,0,0,276,0,0,0,0
2016-07-27 14:22:00,1,100550,0,22,100529,0,872,0,0,0,0,0,1,5,291,89,31,954,12699,0,0,0,12785,0,648,0,141,10,241,89,0,10726,492,0,7,0,7,0,0,59,0,9,2,0,0,0,1,0,430,0,0,53,1,2,69,40242,35448,24861,249,13,2,2,2,75,1,5,299,125,884,1032,13078,0,1,2,12924,2,610,2,209,16,245,322,2,10968,7247,0,8,2,14,0,2,62,2,7,3,1,0,0,1,0,219,0,0,49,1,3,89,48915,27971,23665,66256,33409,819,0,67,1,89936,44904,8394,50554,38143,83481,220,16850,57200,36516,5444,1221,170,43759,28336,23176,4239,1040,100240,0,0,0,0,311,0,0,0,0
2016-07-27 14:23:00,4,95300,0,30,95274,0,759,0,0,0,0,0,0,0,329,81,76,881,12021,0,0,0,12859,0,671,0,136,7,328,115,0,9918,510,0,13,0,13,0,0,83,0,7,3,0,0,0,1,1,428,1,0,61,0,3,45,38907,32148,24249,232,13,0,0,0,69,1,0,321,110,2527,981,12392,0,0,0,13073,0,619,0,201,16,342,305,0,10157,7273,0,13,0,15,1,1,81,0,8,1,1,0,0,1,0,217,2,0,55,0,3,73,49146,23444,22714,67047,27481,677,0,99,0,83196,43983,8290,50673,36973,77653,177,17474,52828,35750,5233,1312,181,44230,24097,21906,4019,1052,94857,0,0,0,0,447,0,0,0,0
2016-07-27 14:24:00,4,96548,0,21,96531,0,772,1,0,0,0,0,0,6,220,84,54,904,12057,0,0,0,12837,0,637,0,150,8,231,115,0,10276,500,0,10,0,11,0,0,77,0,6,5,1,0,0,1,1,451,1,0,35,0,4,67,39062,32830,24660,251,12,0,0,0,69,1,6,226,110,3114,952,12521,0,0,0,13062,0,600,1,225,14,224,322,0,10693,7292,0,10,0,15,0,0,70,2,6,3,0,0,0,1,0,226,0,0,37,2,4,75,50184,23547,22821,68246,27518,695,0,93,3,83814,44986,8267,52350,37789,78486,159,17907,53497,35889,5461,1492,213,44566,24193,22361,4268,1164,96244,0,0,0,0,288,0,0,20,6
2016-07-27 14:25:00,6,94680,0,27,94659,0,1060,0,0,0,0,0,0,6,272,103,54,1036,11869,0,0,0,13609,0,674,0,144,8,351,172,0,9576,557,0,5,0,8,0,0,79,0,9,5,3,0,0,0,2,370,0,0,46,0,2,60,39681,30618,24387,327,13,0,0,0,73,0,6,297,134,819,1078,12194,2,0,1,13786,0,636,0,207,14,330,354,1,9688,7331,0,6,0,11,0,0,75,0,6,5,1,0,0,0,0,194,1,0,44,0,2,87,47817,23982,22887,66885,26722,994,0,85,0,84231,45587,8285,50618,38366,77834,149,16703,50486,36556,5581,1823,240,41351,25542,22075,4532,1186,94323,0,0,0,0,328,0,0,35,6
2016-07-27 14:26:00,2,99050,0,27,99025,0,1243,2,0,0,0,0,0,5,364,156,53,1005,11513,0,0,0,12666,0,645,0,136,7,254,122,0,10450,558,0,10,0,17,0,1,113,1,8,6,2,0,0,0,2,365,0,0,57,8,4,69,39431,35132,24489,264,12,1,0,0,73,2,5,357,3992,1458,1037,12016,0,1,0,12519,0,583,0,195,16,237,556,0,10355,7318,0,12,0,18,0,1,95,1,7,6,1,0,0,0,2,188,0,0,46,0,4,89,51589,24451,23012,70647,27139,1165,0,101,0,83644,44175,8622,53496,36186,80055,162,18835,55934,35886,5463,1532,237,46516,25442,21662,4281,1151,98708,0,0,0,0,344,0,0,0,0
2016-07-27 14:27:00,2,99225,0,24,99203,0,944,0,0,0,0,0,0,0,307,64,76,952,13446,0,0,0,13321,0,514,0,149,8,316,129,0,10197,548,0,11,0,22,0,0,86,0,9,6,1,0,3,1,1,89,2,0,62,6,2,52,41190,31805,26232,280,12,1,0,1,64,1,0,317,90,1611,1024,13907,0,0,0,13737,0,469,0,208,13,309,310,0,10417,7309,0,10,0,22,0,1,92,3,6,5,2,0,3,1,0,54,0,0,42,0,2,80,50670,24305,24252,67390,30877,864,0,96,0,88223,45256,8313,50902,37753,81136,160,17931,55696,36680,5424,1273,154,45212,25956,22507,4507,1044,98850,0,0,0,0,377,0,0,0,0
2016-07-27 14:28:00,3,97099,0,24,97078,0,854,0,0,0,0,0,0,2,344,98,52,1101,11896,0,0,0,12482,0,719,0,145,10,287,136,0,10371,450,0,5,0,18,0,0,114,0,6,4,0,0,2,2,0,13,0,0,71,4,5,41,39167,32245,25690,255,13,0,0,0,66,0,2,336,129,3194,1167,12098,0,0,0,12826,0,681,1,209,15,289,322,0,10638,7205,0,7,0,17,1,1,110,0,6,4,0,0,2,2,0,12,0,0,53,0,6,84,50002,24181,22919,68293,27935,766,0,108,0,84278,44238,8551,51443,36719,78073,160,18869,55091,35633,5026,1186,166,45333,25622,21161,3980,1006,96798,0,0,0,0,304,0,0,0,0
2016-07-27 14:29:00,1,95606,0,23,95584,0,921,0,0,0,0,0,0,0,346,67,48,1047,11431,0,0,0,13506,0,578,0,121,6,324,124,0,10370,555,0,6,0,9,0,0,83,0,7,6,0,0,1,0,2,27,1,1,65,4,4,86,39629,30440,25538,308,12,0,0,1,54,1,0,340,100,1021,1103,11641,0,1,0,13806,0,516,1,182,15,341,310,0,10450,7303,0,6,0,9,0,0,81,1,6,5,1,0,1,0,1,34,0,0,44,0,5,118,47986,24094,23527,68059,26607,828,0,113,0,85045,46524,8209,51062,38289,79247,161,16199,51447,37456,5152,1361,191,42209,26025,22168,4112,1093,95228,0,0,0,0,379,0,0,0,0
2016-07-27 14:30:00,2,98341,0,36,98307,0,992,0,0,0,0,0,0,24,357,90,52,1043,12517,0,0,0,13921,0,822,0,168,4,267,181,0,9914,515,0,5,0,14,0,0,115,0,7,4,1,2,0,0,1,37,0,0,66,0,4,64,41115,31616,25612,375,12,0,0,0,53,1,24,376,96,716,1143,13139,0,1,0,14072,1,776,0,230,14,245,266,0,10046,7284,0,6,0,15,0,0,101,2,6,3,1,2,0,0,1,26,0,0,47,0,3,99,49407,25293,23643,68354,28982,897,0,110,0,87629,45937,8356,51324,38315,81096,185,17062,54551,36473,5497,1618,204,44971,26084,21823,4168,1297,97934,0,0,0,0,409,0,0,0,0
2016-07-27 14:31:00,1,100939,0,19,100921,0,1225,2,0,0,0,0,0,1,342,118,56,1025,13593,0,0,0,13703,0,733,0,157,6,360,125,0,10580,598,0,5,0,17,0,0,81,0,8,4,2,1,0,1,1,19,0,0,67,0,5,83,42824,32241,25875,300,13,0,0,0,52,1,1,350,134,776,1053,14371,1,0,0,13737,0,666,0,229,11,350,520,0,10536,7370,0,5,0,16,0,0,71,0,8,4,1,1,0,1,1,10,0,0,54,0,4,105,50965,25995,23980,68327,31368,1135,0,110,0,90612,45952,8002,50240,37726,83161,145,17634,56716,36370,5891,1713,250,46796,26033,22414,4446,1251,100593,0,0,0,0,347,0,0,0,0
2016-07-27 14:32:00,2,105486,0,31,105457,0,1149,0,0,0,0,0,0,10,354,121,39,982,13707,0,0,0,14147,0,611,0,133,4,253,117,0,10586,555,0,6,0,14,0,0,97,2,9,5,0,1,1,0,2,30,1,0,53,0,5,76,42999,36892,25597,399,12,0,0,1,65,1,10,352,2935,729,1031,14362,0,0,1,14480,0,558,1,202,14,246,308,0,10810,7302,0,6,0,14,0,1,92,2,7,7,0,1,1,0,1,19,1,0,47,0,6,91,54382,26889,24217,72019,32305,1062,0,102,0,92239,46359,8221,53564,39433,83504,157,21827,61599,37127,5137,1456,169,51298,26517,22300,4192,1180,105118,0,0,0,0,370,0,0,0,0
2016-07-27 14:33:00,0,92543,0,24,92519,0,1066,0,0,0,0,0,0,4,381,74,37,905,11061,0,0,0,12849,0,658,0,135,5,387,106,0,10195,573,0,4,0,14,0,0,107,0,6,4,1,0,0,0,0,35,0,1,54,0,2,63,38680,30182,23681,371,12,0,0,0,67,1,4,369,114,461,1039,11545,0,0,0,13125,1,608,0,192,16,363,337,0,10223,7294,0,5,0,14,0,0,111,1,5,4,1,0,0,0,0,21,1,1,45,1,2,72,46711,23612,22220,65498,25961,980,0,104,0,82507,44105,8151,48029,36414,75519,149,16875,50818,35033,5039,1490,163,42277,23825,21135,4125,1181,92247,0,0,0,0,296,0,0,0,0
2016-07-27 14:34:00,1,90561,0,28,90534,0,1000,0,0,0,0,0,0,7,383,107,36,774,10962,0,0,0,12534,0,719,0,142,6,239,125,0,9885,566,0,8,0,12,0,0,92,0,10,8,1,0,0,0,0,38,0,1,53,0,3,63,37698,29586,23278,350,14,0,0,0,61,0,7,375,126,457,818,11178,1,0,0,12764,2,692,0,206,13,238,291,1,10040,7319,0,9,0,12,0,0,95,1,7,7,2,0,0,0,0,20,0,1,42,0,3,68,45491,22955,22116,63898,25654,889,0,121,0,80535,42603,7659,47347,35549,73649,173,16740,50317,33744,4787,1505,209,41459,23420,20474,4044,1165,90255,0,0,0,0,307,0,0,0,0
2016-07-27 14:35:00,1,95313,0,19,95295,0,923,0,0,0,0,0,0,4,345,134,33,996,12456,0,0,0,13410,0,656,0,140,4,305,151,0,9951,556,0,5,0,12,0,0,70,1,11,6,0,1,0,0,1,20,0,0,59,0,2,69,40278,30074,24962,352,12,0,0,0,56,0,4,353,173,514,1088,12766,0,1,1,13707,1,614,0,204,15,306,261,0,10114,7319,0,5,0,12,1,0,63,2,8,6,0,1,0,0,0,10,1,0,49,0,6,91,48379,23518,23417,66575,27805,846,0,88,0,85262,44285,7811,48817,37379,77341,150,17823,53134,35223,5291,1487,179,44339,24317,21133,4424,1101,94878,0,0,0,0,436,0,0,0,0
2016-07-27 14:36:00,1,93807,0,25,93783,0,1390,3,0,0,0,0,0,8,320,199,28,978,12027,0,0,0,13039,0,639,0,129,4,235,119,0,9534,520,0,4,0,13,0,0,76,0,4,11,2,2,4,0,3,21,0,5,51,0,4,61,39366,29762,24680,367,13,1,0,1,67,0,4,343,257,492,1055,12198,1,0,0,13386,0,582,1,185,18,228,442,1,9665,7271,0,4,0,13,0,0,69,2,7,10,1,1,3,0,0,13,0,3,42,0,2,92,47121,23758,22929,64968,27424,1310,0,106,0,83849,43209,7672,47845,37178,77628,176,16004,51964,34887,5202,1517,238,43247,24364,20918,4195,1084,93498,0,0,0,0,310,0,0,0,0
2016-07-27 14:37:00,1,96556,0,23,96534,0,1011,0,0,0,0,0,0,7,328,223,33,1211,12062,0,0,0,12549,0,607,0,155,6,342,140,0,9765,540,0,4,0,11,0,0,80,1,14,10,0,1,0,0,2,33,0,3,64,0,3,64,39203,32314,25040,308,13,0,0,0,67,0,4,341,275,786,1300,12583,1,0,0,12826,1,574,1,220,14,335,308,0,9886,7300,0,7,0,11,1,0,78,4,6,10,0,0,0,0,2,20,0,0,52,0,4,80,47813,25443,23301,65381,30141,913,0,122,1,86328,43530,7881,48733,36079,79815,251,16491,54783,34916,5303,1390,165,43027,26589,21472,4372,1096,96171,0,0,0,0,386,0,0,0,0
2016-07-27 14:38:00,4,94224,0,23,94205,0,811,0,0,0,0,0,0,8,339,220,37,1230,12530,0,0,0,11188,0,741,0,170,7,302,140,0,9777,421,0,7,0,18,0,0,129,0,9,55,2,0,3,0,0,29,0,0,55,0,4,75,38158,31393,24677,243,12,0,0,2,66,0,8,335,256,710,1377,12842,1,0,0,11465,0,696,0,232,15,296,383,1,9990,6154,0,7,0,16,1,0,119,2,7,713,2,0,3,0,0,17,0,0,42,0,6,90,45639,25871,22718,62691,30707,730,0,100,0,84301,41876,7666,46414,34901,77401,183,16644,54281,33640,4808,1304,195,42828,25507,20943,3902,1048,93904,0,0,0,0,324,0,0,0,0
2016-07-27 14:39:00,1,102510,0,19,102492,0,907,0,0,0,0,0,0,4,320,128,34,1027,13713,0,0,0,13378,0,604,0,128,6,328,101,0,10114,487,0,5,0,10,0,0,73,0,6,124,0,0,1,1,0,32,0,0,48,0,2,67,41463,32758,28290,273,12,1,0,0,68,1,4,324,173,525,1090,15028,1,0,0,13672,0,559,0,189,17,319,254,1,10495,5890,0,8,0,11,1,0,79,1,5,3497,1,0,1,0,0,16,0,0,39,0,3,88,49459,29718,23334,69762,31824,826,0,99,0,90406,45932,7674,52458,39108,83354,180,18977,58545,37178,5129,1500,159,48237,26872,22147,4118,1137,102205,0,0,0,0,306,0,0,0,0
2016-07-27 14:40:00,3,89883,0,27,89859,0,778,0,0,0,0,0,0,2,312,113,33,947,11092,0,0,0,13124,0,652,0,146,7,260,151,0,9277,497,0,8,0,16,0,0,92,0,6,96,0,0,0,0,0,28,0,1,59,0,3,68,37591,28370,23925,282,12,0,0,0,61,0,2,316,156,689,1038,11567,0,0,0,13208,2,615,0,215,16,254,289,0,9310,6213,0,7,0,19,0,1,98,0,6,98,0,0,0,0,0,16,1,0,55,1,3,79,44746,23068,22072,63980,25115,709,0,82,0,80619,43905,7481,47875,37891,73344,142,16400,47676,36175,4644,1204,187,39376,24487,20889,4164,970,89357,0,0,0,0,529,0,0,0,0
2016-07-27 14:41:00,3,94390,0,34,94359,0,1364,0,0,1,0,0,0,3,263,109,30,921,10766,0,0,0,13100,0,564,0,137,7,330,137,0,10164,569,0,5,0,11,0,0,58,0,6,117,1,0,0,0,0,42,1,0,55,0,3,71,38647,30975,24771,362,13,1,0,0,49,3,1,280,155,469,960,11164,1,0,1,13381,2,510,0,217,12,325,466,2,10283,7409,0,5,0,13,1,0,56,0,6,119,0,0,0,0,0,24,1,0,49,0,4,89,46602,24525,23266,66524,26484,1280,0,105,0,84102,44430,8260,49140,37659,76331,175,17887,51081,36083,5543,1493,193,41745,25072,22241,4287,1048,93984,0,0,0,0,409,0,0,0,0
2016-07-27 14:42:00,1,91986,0,30,91957,0,873,2,0,0,0,0,0,1,250,82,29,822,10604,0,0,0,13134,0,674,0,129,10,260,128,0,10283,546,0,7,0,21,0,0,143,1,11,105,0,0,0,1,0,32,0,2,60,0,3,60,38111,29809,24067,307,12,0,0,1,54,0,1,257,120,621,903,10971,0,0,1,13322,0,625,1,205,17,254,301,0,10450,7302,0,7,0,24,0,2,144,1,6,105,0,0,0,1,0,20,0,2,56,0,4,78,46306,23509,22172,66630,24463,781,0,113,0,81736,45205,7839,50259,39056,75066,180,16741,48928,36329,5281,1255,194,40608,23531,22470,4310,1067,91519,0,0,0,0,468,0,0,0,0
2016-07-27 14:43:00,2,103874,0,22,103854,0,902,0,0,0,0,0,0,0,123,109,25,1065,15862,0,0,0,13907,0,647,0,131,9,336,120,0,9562,606,0,7,0,12,0,0,110,0,9,46,0,0,0,0,1,30,0,0,46,0,3,63,43638,32890,27348,273,12,0,0,0,60,1,0,123,134,479,1198,16295,0,0,1,14241,0,617,0,210,16,314,342,0,9836,7380,0,11,0,11,0,1,104,0,7,45,0,0,0,0,0,13,0,0,42,0,3,81,52116,25915,25845,66837,36118,809,0,112,0,93372,45807,8179,50976,38586,86276,192,17408,59792,36454,6133,1311,186,47734,26651,23546,4889,1056,103605,0,0,0,0,271,0,0,0,0
2016-07-27 14:44:00,2,96477,0,23,96455,1,1363,0,0,0,0,0,0,1,84,167,36,802,10459,0,0,0,14173,0,606,0,142,22,289,103,0,9737,562,0,7,0,21,0,0,111,0,7,13,2,0,0,3,1,27,1,0,54,0,1,63,38799,33709,23971,284,13,0,0,1,51,0,1,83,4011,1038,785,10750,2,0,1,13962,0,541,1,214,43,252,463,1,9739,7325,0,6,0,20,0,0,99,2,6,12,2,0,0,3,1,18,1,0,47,0,2,71,50178,23875,22426,70499,24600,1274,0,106,0,81335,44567,8083,54146,36920,75858,183,20438,53578,35152,5936,1620,193,44534,24105,21761,4908,1171,96174,0,0,0,0,305,0,0,0,0
2016-07-27 14:45:00,2,92362,0,24,92340,0,892,0,0,0,0,0,0,2,309,105,28,851,11539,0,0,0,13471,0,879,0,123,17,387,126,0,9021,543,0,12,0,17,0,0,110,0,8,2,1,0,0,1,0,33,0,0,51,0,5,92,38558,30548,23258,277,12,0,0,2,61,1,2,320,140,732,920,12314,0,0,0,13602,0,819,1,184,36,381,307,1,9141,7279,0,14,0,20,0,1,109,2,5,2,1,0,0,0,0,17,0,0,45,0,3,124,47123,24150,21091,65366,26092,796,0,110,0,81936,44041,7758,48604,36637,75849,131,16384,50833,34819,5246,1291,175,42137,23945,20801,4459,1022,92054,0,0,0,0,310,0,0,0,0
2016-07-27 14:46:00,4,98219,0,22,98201,0,1405,0,0,0,0,0,0,2,342,386,32,1080,11682,0,0,0,13328,0,695,0,120,19,306,173,0,9510,552,0,6,0,11,0,0,131,0,12,7,2,0,2,0,1,41,0,0,47,0,3,86,39881,33139,25203,393,12,0,0,0,65,2,2,366,2999,724,1115,12156,0,0,1,13349,3,619,1,181,33,292,587,0,9429,7322,0,6,0,11,1,0,124,1,6,6,0,0,2,0,0,25,0,0,38,0,4,112,50270,25893,22060,69659,27149,1310,0,105,0,84716,44166,7979,51818,36999,80491,204,17528,55359,35702,5425,1501,236,45135,26202,21356,4447,1083,97792,0,0,0,0,431,0,0,0,0
2016-07-27 14:47:00,2,98462,0,26,98438,0,987,2,0,0,0,0,0,3,311,394,38,850,14184,0,0,0,13084,0,616,0,126,11,381,136,0,9642,545,0,5,2,10,0,0,82,0,9,9,1,0,0,0,2,49,0,0,53,0,3,82,41518,31424,25522,294,16,0,0,0,57,1,2,317,653,504,918,14594,0,0,1,13508,1,529,1,195,23,377,314,1,9863,7323,0,5,2,10,0,0,77,2,5,8,1,0,0,0,2,24,0,0,45,0,4,112,50070,24820,23574,65544,31904,890,0,126,3,87941,44270,8358,49280,37004,81153,201,17110,56311,35608,5091,1305,149,46491,25002,21650,4266,1054,98066,0,0,0,0,398,0,0,0,0
2016-07-27 14:48:00,2,98107,0,21,98088,0,933,0,0,0,0,0,0,5,359,235,30,981,14232,0,0,0,13331,0,680,0,146,8,242,148,0,9335,526,0,5,0,14,0,0,109,0,10,6,0,3,1,1,0,18,1,0,53,0,4,78,41428,32275,24406,287,14,0,0,0,58,1,5,357,262,511,1118,14526,1,1,0,13334,0,628,1,219,13,234,380,0,9538,7280,0,6,0,17,0,0,107,3,6,5,0,2,0,1,0,9,0,0,53,0,5,86,49351,25954,22804,65391,31764,846,0,108,1,87581,43360,7838,48792,37412,81126,188,16795,56929,34403,5240,1370,167,47713,24257,20832,4195,1112,97655,0,0,0,0,454,0,0,0,0
2016-07-27 14:49:00,1,95128,0,32,95097,0,920,0,0,0,0,0,0,5,374,228,40,961,10843,0,0,0,14060,0,709,0,134,13,325,108,0,9445,546,0,4,0,8,0,0,99,0,7,6,0,1,0,0,1,26,0,0,48,0,4,75,38917,31677,24535,292,14,0,0,1,69,1,5,354,260,1230,1006,11229,0,0,1,14355,0,673,0,209,21,318,275,1,9708,7290,0,4,0,7,0,0,107,0,6,4,1,1,0,0,1,15,1,0,44,0,3,88,47864,24347,22918,68403,25795,820,0,111,0,83943,45685,8162,51825,38625,77631,152,17346,51309,36944,5188,1527,161,41906,26481,21495,4012,1235,94776,0,0,0,0,353,0,0,0,0
2016-07-27 14:50:00,2,100486,0,28,100460,0,913,0,0,0,0,0,0,1,366,210,35,1053,13332,0,0,0,14165,0,568,0,164,6,223,121,0,9662,536,0,5,0,16,0,0,97,1,6,0,1,0,0,0,0,22,0,0,57,1,3,81,41568,32525,26395,319,16,0,0,0,73,2,1,372,241,731,1116,13844,0,2,0,14430,0,527,1,235,19,196,292,1,9993,7313,0,5,0,18,1,1,112,2,6,0,0,0,0,0,0,16,0,0,52,0,6,106,50294,25081,25113,68164,31387,817,0,120,2,89708,46278,8186,51519,39430,82456,195,17837,56441,37294,5144,1474,135,46096,26935,22171,4131,1155,100279,0,0,0,0,209,0,0,0,0
2016-07-27 14:51:00,3,99067,0,24,99046,0,1054,1,0,0,0,0,0,0,369,111,67,1127,14167,0,0,0,12944,0,728,0,117,4,318,160,0,9357,555,0,6,0,15,0,0,101,1,10,3,0,0,0,0,1,25,0,0,43,0,6,60,41303,32381,25386,393,15,1,0,2,62,1,0,363,142,1574,1249,14598,0,0,0,13076,0,667,0,195,14,317,329,0,9533,7319,0,10,0,15,0,1,104,2,5,1,1,0,0,0,1,16,1,0,37,0,3,85,50404,25446,23220,65801,32201,977,0,91,4,87777,44137,8504,49897,37114,81825,164,17081,56091,36039,5304,1441,195,46512,26090,21263,4040,1165,98764,0,0,0,0,306,0,0,0,0
2016-07-27 14:52:00,1,99331,0,30,99302,0,1122,2,0,0,0,0,0,0,340,90,54,1068,13930,0,0,0,12764,0,501,0,139,5,247,126,0,9836,563,0,9,0,23,0,0,107,1,6,2,4,0,0,0,0,28,1,0,50,0,6,79,41040,33093,25199,228,15,1,0,0,45,1,0,344,127,942,1108,14596,0,0,0,12806,0,451,0,207,13,236,446,0,10166,7298,0,9,0,26,0,0,100,3,5,2,2,0,0,0,0,14,1,0,57,1,4,91,49661,25928,23743,65408,32780,1049,0,95,2,88276,44224,8809,50157,36650,81121,140,18071,56584,35829,5222,1457,240,46182,25806,22281,3952,1111,98900,0,0,0,0,432,0,0,0,0
2016-07-27 14:53:00,3,101436,0,27,101412,0,753,0,0,0,0,0,0,1,324,247,42,1190,15254,0,0,0,12252,0,723,0,113,5,320,127,0,9153,589,0,8,0,12,0,0,78,0,7,4,2,0,2,1,3,35,1,1,38,0,1,54,41388,32866,27185,228,15,1,0,1,30,0,1,333,2512,734,1310,15602,0,0,0,12339,2,683,0,181,16,330,319,0,9263,7335,0,8,0,15,1,2,73,0,5,4,1,0,0,1,2,19,1,0,47,0,4,71,51844,25869,23726,66347,34314,687,0,91,1,88436,42887,8275,50869,37039,81565,137,19737,60360,34546,4877,1439,217,49428,25458,21526,3855,1171,101050,0,0,0,0,389,0,0,0,0
2016-07-27 14:54:00,2,92341,0,22,92321,0,893,0,0,0,0,0,0,0,235,171,34,875,12090,0,0,0,12732,0,638,0,149,4,218,90,0,8658,490,0,5,0,8,0,0,85,0,8,5,0,1,1,0,1,24,0,0,34,0,1,69,37620,30597,24126,298,14,2,0,0,26,0,0,230,1574,996,904,12356,0,2,0,12817,0,588,1,224,14,230,294,0,8954,7298,0,5,0,13,0,2,85,1,8,2,1,1,1,0,1,18,1,0,37,1,3,85,47477,23595,21271,63936,27504,821,0,82,1,80120,42398,7790,50023,36144,74043,144,18156,51403,34799,4629,1355,157,42608,24491,20508,3620,1116,91990,0,0,0,0,353,0,0,0,0
2016-07-27 14:55:00,0,96306,0,23,96283,0,770,2,0,0,0,0,0,0,351,113,41,896,13626,0,0,0,13825,0,606,0,158,6,305,137,0,8935,528,0,6,0,13,0,0,79,1,7,5,0,1,0,0,1,80,0,2,37,0,0,67,40519,31997,23790,244,12,0,0,1,43,1,0,359,136,1387,929,13985,0,0,0,13770,0,532,0,236,12,296,298,1,9187,7291,0,7,0,13,2,1,85,0,7,2,0,0,0,0,1,35,1,1,43,2,3,91,49265,24793,22248,65504,30009,699,0,94,2,84821,44239,8213,50993,37407,79245,163,16898,53181,36275,5156,1485,209,43633,26055,21298,4171,1149,95938,0,0,0,0,368,0,0,0,0
